iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
229	0.46847274899482727	0.796875	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
230	0.33280065655708313	0.875	76546	0.40234375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
231	0.41710221767425537	0.8046875	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
232	0.37915951013565063	0.81640625	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
233	0.36907869577407837	0.859375	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
234	0.45718058943748474	0.7734375	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
235	0.36318033933639526	0.84765625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
236	0.4097513258457184	0.8203125	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
237	0.3658769726753235	0.8515625	76546	0.44921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
238	0.4066201150417328	0.8203125	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
239	0.38767582178115845	0.83203125	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
240	0.3596334755420685	0.83984375	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
241	0.4337983727455139	0.7890625	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
242	0.3991822600364685	0.8203125	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
