iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
166	0.45608022809028625	0.80859375	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
167	0.4490024447441101	0.7734375	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
168	0.45372554659843445	0.79296875	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
169	0.4707869291305542	0.77734375	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
170	0.4882487654685974	0.7734375	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
171	0.4564887583255768	0.80078125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
172	0.4715946316719055	0.78125	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
173	0.40651145577430725	0.80859375	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
174	0.41226285696029663	0.83984375	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
175	0.44128450751304626	0.765625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
176	0.41367658972740173	0.80078125	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
177	0.44096139073371887	0.80859375	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
178	0.4741053581237793	0.77734375	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
179	0.4971456825733185	0.76171875	76546	0.453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
180	0.44705718755722046	0.78515625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
181	0.45655572414398193	0.796875	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
182	0.43104928731918335	0.7890625	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
183	0.46138903498649597	0.80859375	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
184	0.4657156467437744	0.77734375	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
185	0.472493052482605	0.78125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
186	0.46285441517829895	0.7890625	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
187	0.4539607763290405	0.7890625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
188	0.4760584235191345	0.7890625	76546	0.41015625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
189	0.4448990821838379	0.81640625	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
190	0.431957483291626	0.8046875	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
191	0.44599252939224243	0.7734375	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
192	0.47103050351142883	0.79296875	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
193	0.35237160325050354	0.85546875	76546	0.44140625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
194	0.45234113931655884	0.78125	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
195	0.4191268980503082	0.80078125	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
196	0.41748636960983276	0.78515625	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
197	0.47675707936286926	0.7578125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
198	0.4347074329853058	0.80078125	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
199	0.3643500804901123	0.85546875	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
200	0.4450524151325226	0.78125	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
201	0.4119777977466583	0.79296875	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
202	0.4666942358016968	0.77734375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
203	0.39511483907699585	0.828125	76546	0.4296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
204	0.44543564319610596	0.80078125	76546	0.4375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
205	0.409357488155365	0.8203125	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
206	0.4391770362854004	0.76171875	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
207	0.3928462862968445	0.80859375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
208	0.45573878288269043	0.78125	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
209	0.43966996669769287	0.80859375	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
210	0.3921791613101959	0.8203125	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
211	0.4852652847766876	0.75	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
212	0.43944764137268066	0.79296875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
213	0.4379342496395111	0.8203125	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
214	0.4781266748905182	0.73828125	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
215	0.4043298065662384	0.79296875	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
216	0.423625111579895	0.82421875	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
217	0.4121819734573364	0.83203125	76546	0.44921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
218	0.42949122190475464	0.78515625	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
